"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Suicide"	"2"	3397	Not Applicable	Not Applicable	0.01%
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Homicide"	"3"	1373	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Undetermined "	"4"	397	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Legal Intervention / Operations of War"	"5"	47	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Non-Injury, no intent classified"	"9"	205573	Not Applicable	Not Applicable	0.46%
"Total"	"2012"	"2012"	"Mar., 2012"	"2012/03"			221438	Not Applicable	Not Applicable	0.49%
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Unintentional"	"1"	10131	Not Applicable	Not Applicable	0.02%
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Suicide"	"2"	3424	Not Applicable	Not Applicable	0.01%
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Homicide"	"3"	1349	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Undetermined "	"4"	337	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Legal Intervention / Operations of War"	"5"	44	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Non-Injury, no intent classified"	"9"	192860	Not Applicable	Not Applicable	0.43%
"Total"	"2012"	"2012"	"Apr., 2012"	"2012/04"			208145	Not Applicable	Not Applicable	0.46%
	"2012"	"2012"	"May, 2012"	"2012/05"	"Unintentional"	"1"	10529	Not Applicable	Not Applicable	0.02%
	"2012"	"2012"	"May, 2012"	"2012/05"	"Suicide"	"2"	3704	Not Applicable	Not Applicable	0.01%
	"2012"	"2012"	"May, 2012"	"2012/05"	"Homicide"	"3"	1403	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"May, 2012"	"2012/05"	"Undetermined "	"4"	435	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"May, 2012"	"2012/05"	"Legal Intervention / Operations of War"	"5"	34	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"May, 2012"	"2012/05"	"Non-Injury, no intent classified"	"9"	191826	Not Applicable	Not Applicable	0.43%
"Total"	"2012"	"2012"	"May, 2012"	"2012/05"			207931	Not Applicable	Not Applicable	0.46%
	"2012"	"2012"	"Jun., 2012"	"2012/06"	"Unintentional"	"1"	11094	Not Applicable	Not Applicable	0.02%
	"2012"	"2012"	"Jun., 2012"	"2012/06"	"Suicide"	"2"	3468	Not Applicable	Not Applicable	0.01%
	"2012"	"2012"	"Jun., 2012"	"2012/06"	"Homicide"	"3"	1415	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Jun., 2012"	"2012/06"	"Undetermined "	"4"	438	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Jun., 2012"	"2012/06"	"Legal Intervention / Operations of War"	"5"	60	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Jun., 2012"	"2012/06"	"Non-Injury, no intent classified"	"9"	182394	Not Applicable	Not Applicable	0.41%
"Total"	"2012"	"2012"	"Jun., 2012"	"2012/06"			198869	Not Applicable	Not Applicable	0.44%
	"2012"	"2012"	"Jul., 2012"	"2012/07"	"Unintentional"	"1"	11530	Not Applicable	Not Applicable	0.03%
	"2012"	"2012"	"Jul., 2012"	"2012/07"	"Suicide"	"2"	3636	Not Applicable	Not Applicable	0.01%
	"2012"	"2012"	"Jul., 2012"	"2012/07"	"Homicide"	"3"	1582	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Jul., 2012"	"2012/07"	"Undetermined "	"4"	445	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Jul., 2012"	"2012/07"	"Legal Intervention / Operations of War"	"5"	62	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Jul., 2012"	"2012/07"	"Non-Injury, no intent classified"	"9"	186674	Not Applicable	Not Applicable	0.42%
"Total"	"2012"	"2012"	"Jul., 2012"	"2012/07"			203929	Not Applicable	Not Applicable	0.45%
	"2012"	"2012"	"Aug., 2012"	"2012/08"	"Unintentional"	"1"	11056	Not Applicable	Not Applicable	0.02%
	"2012"	"2012"	"Aug., 2012"	"2012/08"	"Suicide"	"2"	3544	Not Applicable	Not Applicable	0.01%
	"2012"	"2012"	"Aug., 2012"	"2012/08"	"Homicide"	"3"	1499	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Aug., 2012"	"2012/08"	"Undetermined "	"4"	457	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Aug., 2012"	"2012/08"	"Legal Intervention / Operations of War"	"5"	54	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Aug., 2012"	"2012/08"	"Non-Injury, no intent classified"	"9"	188038	Not Applicable	Not Applicable	0.42%
"Total"	"2012"	"2012"	"Aug., 2012"	"2012/08"			204648	Not Applicable	Not Applicable	0.46%
	"2012"	"2012"	"Sep., 2012"	"2012/09"	"Unintentional"	"1"	10512	Not Applicable	Not Applicable	0.02%
	"2012"	"2012"	"Sep., 2012"	"2012/09"	"Suicide"	"2"	3387	Not Applicable	Not Applicable	0.01%
	"2012"	"2012"	"Sep., 2012"	"2012/09"	"Homicide"	"3"	1450	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Sep., 2012"	"2012/09"	"Undetermined "	"4"	395	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Sep., 2012"	"2012/09"	"Legal Intervention / Operations of War"	"5"	49	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Sep., 2012"	"2012/09"	"Non-Injury, no intent classified"	"9"	185059	Not Applicable	Not Applicable	0.41%
"Total"	"2012"	"2012"	"Sep., 2012"	"2012/09"			200852	Not Applicable	Not Applicable	0.45%
	"2012"	"2012"	"Oct., 2012"	"2012/10"	"Unintentional"	"1"	10644	Not Applicable	Not Applicable	0.02%
	"2012"	"2012"	"Oct., 2012"	"2012/10"	"Suicide"	"2"	3330	Not Applicable	Not Applicable	0.01%
	"2012"	"2012"	"Oct., 2012"	"2012/10"	"Homicide"	"3"	1406	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Oct., 2012"	"2012/10"	"Undetermined "	"4"	365	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Oct., 2012"	"2012/10"	"Legal Intervention / Operations of War"	"5"	42	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Oct., 2012"	"2012/10"	"Non-Injury, no intent classified"	"9"	197771	Not Applicable	Not Applicable	0.44%
"Total"	"2012"	"2012"	"Oct., 2012"	"2012/10"			213558	Not Applicable	Not Applicable	0.48%
	"2012"	"2012"	"Nov., 2012"	"2012/11"	"Unintentional"	"1"	10307	Not Applicable	Not Applicable	0.02%
	"2012"	"2012"	"Nov., 2012"	"2012/11"	"Suicide"	"2"	3137	Not Applicable	Not Applicable	0.01%
	"2012"	"2012"	"Nov., 2012"	"2012/11"	"Homicide"	"3"	1338	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Nov., 2012"	"2012/11"	"Undetermined "	"4"	355	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Nov., 2012"	"2012/11"	"Legal Intervention / Operations of War"	"5"	49	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Nov., 2012"	"2012/11"	"Non-Injury, no intent classified"	"9"	199015	Not Applicable	Not Applicable	0.44%
"Total"	"2012"	"2012"	"Nov., 2012"	"2012/11"			214201	Not Applicable	Not Applicable	0.48%
	"2012"	"2012"	"Dec., 2012"	"2012/12"	"Unintentional"	"1"	11026	Not Applicable	Not Applicable	0.02%
	"2012"	"2012"	"Dec., 2012"	"2012/12"	"Suicide"	"2"	3171	Not Applicable	Not Applicable	0.01%
	"2012"	"2012"	"Dec., 2012"	"2012/12"	"Homicide"	"3"	1440	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Dec., 2012"	"2012/12"	"Undetermined "	"4"	337	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Dec., 2012"	"2012/12"	"Legal Intervention / Operations of War"	"5"	45	Not Applicable	Not Applicable	0.00%
	"2012"	"2012"	"Dec., 2012"	"2012/12"	"Non-Injury, no intent classified"	"9"	219359	Not Applicable	Not Applicable	0.49%
"Total"	"2012"	"2012"	"Dec., 2012"	"2012/12"			235378	Not Applicable	Not Applicable	0.52%
"Total"	"2012"	"2012"					2543279	Not Applicable	Not Applicable	5.66%
	"2013"	"2013"	"Jan., 2013"	"2013/01"	"Unintentional"	"1"	11305	Not Applicable	Not Applicable	0.03%
	"2013"	"2013"	"Jan., 2013"	"2013/01"	"Suicide"	"2"	3529	Not Applicable	Not Applicable	0.01%
	"2013"	"2013"	"Jan., 2013"	"2013/01"	"Homicide"	"3"	1373	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Jan., 2013"	"2013/01"	"Undetermined "	"4"	394	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Jan., 2013"	"2013/01"	"Legal Intervention / Operations of War"	"5"	51	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Jan., 2013"	"2013/01"	"Non-Injury, no intent classified"	"9"	244437	Not Applicable	Not Applicable	0.54%
"Total"	"2013"	"2013"	"Jan., 2013"	"2013/01"			261089	Not Applicable	Not Applicable	0.58%
	"2013"	"2013"	"Feb., 2013"	"2013/02"	"Unintentional"	"1"	10035	Not Applicable	Not Applicable	0.02%
	"2013"	"2013"	"Feb., 2013"	"2013/02"	"Suicide"	"2"	3016	Not Applicable	Not Applicable	0.01%
	"2013"	"2013"	"Feb., 2013"	"2013/02"	"Homicide"	"3"	1078	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Feb., 2013"	"2013/02"	"Undetermined "	"4"	353	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Feb., 2013"	"2013/02"	"Legal Intervention / Operations of War"	"5"	29	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Feb., 2013"	"2013/02"	"Non-Injury, no intent classified"	"9"	203103	Not Applicable	Not Applicable	0.45%
"Total"	"2013"	"2013"	"Feb., 2013"	"2013/02"			217614	Not Applicable	Not Applicable	0.48%
	"2013"	"2013"	"Mar., 2013"	"2013/03"	"Unintentional"	"1"	10909	Not Applicable	Not Applicable	0.02%
	"2013"	"2013"	"Mar., 2013"	"2013/03"	"Suicide"	"2"	3576	Not Applicable	Not Applicable	0.01%
	"2013"	"2013"	"Mar., 2013"	"2013/03"	"Homicide"	"3"	1266	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Mar., 2013"	"2013/03"	"Undetermined "	"4"	456	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Mar., 2013"	"2013/03"	"Legal Intervention / Operations of War"	"5"	45	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Mar., 2013"	"2013/03"	"Non-Injury, no intent classified"	"9"	216619	Not Applicable	Not Applicable	0.48%
"Total"	"2013"	"2013"	"Mar., 2013"	"2013/03"			232871	Not Applicable	Not Applicable	0.52%
	"2013"	"2013"	"Apr., 2013"	"2013/04"	"Unintentional"	"1"	10386	Not Applicable	Not Applicable	0.02%
	"2013"	"2013"	"Apr., 2013"	"2013/04"	"Suicide"	"2"	3526	Not Applicable	Not Applicable	0.01%
	"2013"	"2013"	"Apr., 2013"	"2013/04"	"Homicide"	"3"	1271	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Apr., 2013"	"2013/04"	"Undetermined "	"4"	383	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Apr., 2013"	"2013/04"	"Legal Intervention / Operations of War"	"5"	46	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Apr., 2013"	"2013/04"	"Non-Injury, no intent classified"	"9"	198177	Not Applicable	Not Applicable	0.44%
"Total"	"2013"	"2013"	"Apr., 2013"	"2013/04"			213789	Not Applicable	Not Applicable	0.48%
	"2013"	"2013"	"May, 2013"	"2013/05"	"Unintentional"	"1"	10797	Not Applicable	Not Applicable	0.02%
	"2013"	"2013"	"May, 2013"	"2013/05"	"Suicide"	"2"	3538	Not Applicable	Not Applicable	0.01%
	"2013"	"2013"	"May, 2013"	"2013/05"	"Homicide"	"3"	1337	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"May, 2013"	"2013/05"	"Undetermined "	"4"	363	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"May, 2013"	"2013/05"	"Legal Intervention / Operations of War"	"5"	51	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"May, 2013"	"2013/05"	"Non-Injury, no intent classified"	"9"	193990	Not Applicable	Not Applicable	0.43%
"Total"	"2013"	"2013"	"May, 2013"	"2013/05"			210076	Not Applicable	Not Applicable	0.47%
	"2013"	"2013"	"Jun., 2013"	"2013/06"	"Unintentional"	"1"	11071	Not Applicable	Not Applicable	0.02%
	"2013"	"2013"	"Jun., 2013"	"2013/06"	"Suicide"	"2"	3479	Not Applicable	Not Applicable	0.01%
	"2013"	"2013"	"Jun., 2013"	"2013/06"	"Homicide"	"3"	1488	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Jun., 2013"	"2013/06"	"Undetermined "	"4"	411	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Jun., 2013"	"2013/06"	"Legal Intervention / Operations of War"	"5"	47	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Jun., 2013"	"2013/06"	"Non-Injury, no intent classified"	"9"	183514	Not Applicable	Not Applicable	0.41%
"Total"	"2013"	"2013"	"Jun., 2013"	"2013/06"			200010	Not Applicable	Not Applicable	0.45%
	"2013"	"2013"	"Jul., 2013"	"2013/07"	"Unintentional"	"1"	11305	Not Applicable	Not Applicable	0.03%
	"2013"	"2013"	"Jul., 2013"	"2013/07"	"Suicide"	"2"	3640	Not Applicable	Not Applicable	0.01%
	"2013"	"2013"	"Jul., 2013"	"2013/07"	"Homicide"	"3"	1557	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Jul., 2013"	"2013/07"	"Undetermined "	"4"	396	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Jul., 2013"	"2013/07"	"Legal Intervention / Operations of War"	"5"	46	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Jul., 2013"	"2013/07"	"Non-Injury, no intent classified"	"9"	187561	Not Applicable	Not Applicable	0.42%
"Total"	"2013"	"2013"	"Jul., 2013"	"2013/07"			204505	Not Applicable	Not Applicable	0.46%
	"2013"	"2013"	"Aug., 2013"	"2013/08"	"Unintentional"	"1"	11316	Not Applicable	Not Applicable	0.03%
	"2013"	"2013"	"Aug., 2013"	"2013/08"	"Suicide"	"2"	3580	Not Applicable	Not Applicable	0.01%
	"2013"	"2013"	"Aug., 2013"	"2013/08"	"Homicide"	"3"	1387	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Aug., 2013"	"2013/08"	"Undetermined "	"4"	384	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Aug., 2013"	"2013/08"	"Legal Intervention / Operations of War"	"5"	48	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Aug., 2013"	"2013/08"	"Non-Injury, no intent classified"	"9"	187870	Not Applicable	Not Applicable	0.42%
"Total"	"2013"	"2013"	"Aug., 2013"	"2013/08"			204585	Not Applicable	Not Applicable	0.46%
	"2013"	"2013"	"Sep., 2013"	"2013/09"	"Unintentional"	"1"	10701	Not Applicable	Not Applicable	0.02%
	"2013"	"2013"	"Sep., 2013"	"2013/09"	"Suicide"	"2"	3450	Not Applicable	Not Applicable	0.01%
	"2013"	"2013"	"Sep., 2013"	"2013/09"	"Homicide"	"3"	1295	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Sep., 2013"	"2013/09"	"Undetermined "	"4"	364	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Sep., 2013"	"2013/09"	"Legal Intervention / Operations of War"	"5"	43	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Sep., 2013"	"2013/09"	"Non-Injury, no intent classified"	"9"	182927	Not Applicable	Not Applicable	0.41%
"Total"	"2013"	"2013"	"Sep., 2013"	"2013/09"			198780	Not Applicable	Not Applicable	0.44%
	"2013"	"2013"	"Oct., 2013"	"2013/10"	"Unintentional"	"1"	10831	Not Applicable	Not Applicable	0.02%
	"2013"	"2013"	"Oct., 2013"	"2013/10"	"Suicide"	"2"	3467	Not Applicable	Not Applicable	0.01%
	"2013"	"2013"	"Oct., 2013"	"2013/10"	"Homicide"	"3"	1346	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Oct., 2013"	"2013/10"	"Undetermined "	"4"	357	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Oct., 2013"	"2013/10"	"Legal Intervention / Operations of War"	"5"	49	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Oct., 2013"	"2013/10"	"Non-Injury, no intent classified"	"9"	195652	Not Applicable	Not Applicable	0.44%
"Total"	"2013"	"2013"	"Oct., 2013"	"2013/10"			211702	Not Applicable	Not Applicable	0.47%
	"2013"	"2013"	"Nov., 2013"	"2013/11"	"Unintentional"	"1"	10888	Not Applicable	Not Applicable	0.02%
	"2013"	"2013"	"Nov., 2013"	"2013/11"	"Suicide"	"2"	3172	Not Applicable	Not Applicable	0.01%
	"2013"	"2013"	"Nov., 2013"	"2013/11"	"Homicide"	"3"	1317	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Nov., 2013"	"2013/11"	"Undetermined "	"4"	351	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Nov., 2013"	"2013/11"	"Legal Intervention / Operations of War"	"5"	40	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Nov., 2013"	"2013/11"	"Non-Injury, no intent classified"	"9"	196082	Not Applicable	Not Applicable	0.44%
"Total"	"2013"	"2013"	"Nov., 2013"	"2013/11"			211850	Not Applicable	Not Applicable	0.47%
	"2013"	"2013"	"Dec., 2013"	"2013/12"	"Unintentional"	"1"	11013	Not Applicable	Not Applicable	0.02%
	"2013"	"2013"	"Dec., 2013"	"2013/12"	"Suicide"	"2"	3176	Not Applicable	Not Applicable	0.01%
	"2013"	"2013"	"Dec., 2013"	"2013/12"	"Homicide"	"3"	1406	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Dec., 2013"	"2013/12"	"Undetermined "	"4"	375	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Dec., 2013"	"2013/12"	"Legal Intervention / Operations of War"	"5"	36	Not Applicable	Not Applicable	0.00%
	"2013"	"2013"	"Dec., 2013"	"2013/12"	"Non-Injury, no intent classified"	"9"	214116	Not Applicable	Not Applicable	0.48%
"Total"	"2013"	"2013"	"Dec., 2013"	"2013/12"			230122	Not Applicable	Not Applicable	0.51%
"Total"	"2013"	"2013"					2596993	Not Applicable	Not Applicable	5.78%
	"2014"	"2014"	"Jan., 2014"	"2014/01"	"Unintentional"	"1"	11461	Not Applicable	Not Applicable	0.03%
	"2014"	"2014"	"Jan., 2014"	"2014/01"	"Suicide"	"2"	3320	Not Applicable	Not Applicable	0.01%
	"2014"	"2014"	"Jan., 2014"	"2014/01"	"Homicide"	"3"	1213	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Jan., 2014"	"2014/01"	"Undetermined "	"4"	407	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Jan., 2014"	"2014/01"	"Legal Intervention / Operations of War"	"5"	41	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Jan., 2014"	"2014/01"	"Non-Injury, no intent classified"	"9"	226856	Not Applicable	Not Applicable	0.51%
"Total"	"2014"	"2014"	"Jan., 2014"	"2014/01"			243298	Not Applicable	Not Applicable	0.54%
	"2014"	"2014"	"Feb., 2014"	"2014/02"	"Unintentional"	"1"	10286	Not Applicable	Not Applicable	0.02%
	"2014"	"2014"	"Feb., 2014"	"2014/02"	"Suicide"	"2"	3091	Not Applicable	Not Applicable	0.01%
	"2014"	"2014"	"Feb., 2014"	"2014/02"	"Homicide"	"3"	1050	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Feb., 2014"	"2014/02"	"Undetermined "	"4"	347	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Feb., 2014"	"2014/02"	"Legal Intervention / Operations of War"	"5"	29	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Feb., 2014"	"2014/02"	"Non-Injury, no intent classified"	"9"	197177	Not Applicable	Not Applicable	0.44%
"Total"	"2014"	"2014"	"Feb., 2014"	"2014/02"			211980	Not Applicable	Not Applicable	0.47%
	"2014"	"2014"	"Mar., 2014"	"2014/03"	"Unintentional"	"1"	11120	Not Applicable	Not Applicable	0.02%
	"2014"	"2014"	"Mar., 2014"	"2014/03"	"Suicide"	"2"	3408	Not Applicable	Not Applicable	0.01%
	"2014"	"2014"	"Mar., 2014"	"2014/03"	"Homicide"	"3"	1261	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Mar., 2014"	"2014/03"	"Undetermined "	"4"	389	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Mar., 2014"	"2014/03"	"Legal Intervention / Operations of War"	"5"	48	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Mar., 2014"	"2014/03"	"Non-Injury, no intent classified"	"9"	212251	Not Applicable	Not Applicable	0.47%
"Total"	"2014"	"2014"	"Mar., 2014"	"2014/03"			228477	Not Applicable	Not Applicable	0.51%
	"2014"	"2014"	"Apr., 2014"	"2014/04"	"Unintentional"	"1"	10608	Not Applicable	Not Applicable	0.02%
	"2014"	"2014"	"Apr., 2014"	"2014/04"	"Suicide"	"2"	3606	Not Applicable	Not Applicable	0.01%
	"2014"	"2014"	"Apr., 2014"	"2014/04"	"Homicide"	"3"	1277	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Apr., 2014"	"2014/04"	"Undetermined "	"4"	380	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Apr., 2014"	"2014/04"	"Legal Intervention / Operations of War"	"5"	53	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Apr., 2014"	"2014/04"	"Non-Injury, no intent classified"	"9"	199676	Not Applicable	Not Applicable	0.44%
"Total"	"2014"	"2014"	"Apr., 2014"	"2014/04"			215600	Not Applicable	Not Applicable	0.48%
	"2014"	"2014"	"May, 2014"	"2014/05"	"Unintentional"	"1"	11360	Not Applicable	Not Applicable	0.03%
	"2014"	"2014"	"May, 2014"	"2014/05"	"Suicide"	"2"	3589	Not Applicable	Not Applicable	0.01%
	"2014"	"2014"	"May, 2014"	"2014/05"	"Homicide"	"3"	1398	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"May, 2014"	"2014/05"	"Undetermined "	"4"	421	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"May, 2014"	"2014/05"	"Legal Intervention / Operations of War"	"5"	51	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"May, 2014"	"2014/05"	"Non-Injury, no intent classified"	"9"	200043	Not Applicable	Not Applicable	0.45%
"Total"	"2014"	"2014"	"May, 2014"	"2014/05"			216862	Not Applicable	Not Applicable	0.48%
	"2014"	"2014"	"Jun., 2014"	"2014/06"	"Unintentional"	"1"	11446	Not Applicable	Not Applicable	0.03%
	"2014"	"2014"	"Jun., 2014"	"2014/06"	"Suicide"	"2"	3552	Not Applicable	Not Applicable	0.01%
	"2014"	"2014"	"Jun., 2014"	"2014/06"	"Homicide"	"3"	1376	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Jun., 2014"	"2014/06"	"Undetermined "	"4"	386	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Jun., 2014"	"2014/06"	"Legal Intervention / Operations of War"	"5"	55	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Jun., 2014"	"2014/06"	"Non-Injury, no intent classified"	"9"	187872	Not Applicable	Not Applicable	0.42%
"Total"	"2014"	"2014"	"Jun., 2014"	"2014/06"			204687	Not Applicable	Not Applicable	0.46%
	"2014"	"2014"	"Jul., 2014"	"2014/07"	"Unintentional"	"1"	11743	Not Applicable	Not Applicable	0.03%
	"2014"	"2014"	"Jul., 2014"	"2014/07"	"Suicide"	"2"	3534	Not Applicable	Not Applicable	0.01%
	"2014"	"2014"	"Jul., 2014"	"2014/07"	"Homicide"	"3"	1382	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Jul., 2014"	"2014/07"	"Undetermined "	"4"	408	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Jul., 2014"	"2014/07"	"Legal Intervention / Operations of War"	"5"	49	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Jul., 2014"	"2014/07"	"Non-Injury, no intent classified"	"9"	192257	Not Applicable	Not Applicable	0.43%
"Total"	"2014"	"2014"	"Jul., 2014"	"2014/07"			209373	Not Applicable	Not Applicable	0.47%
	"2014"	"2014"	"Aug., 2014"	"2014/08"	"Unintentional"	"1"	11688	Not Applicable	Not Applicable	0.03%
	"2014"	"2014"	"Aug., 2014"	"2014/08"	"Suicide"	"2"	4027	Not Applicable	Not Applicable	0.01%
	"2014"	"2014"	"Aug., 2014"	"2014/08"	"Homicide"	"3"	1467	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Aug., 2014"	"2014/08"	"Undetermined "	"4"	386	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Aug., 2014"	"2014/08"	"Legal Intervention / Operations of War"	"5"	52	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Aug., 2014"	"2014/08"	"Non-Injury, no intent classified"	"9"	190393	Not Applicable	Not Applicable	0.42%
"Total"	"2014"	"2014"	"Aug., 2014"	"2014/08"			208013	Not Applicable	Not Applicable	0.46%
	"2014"	"2014"	"Sep., 2014"	"2014/09"	"Unintentional"	"1"	11022	Not Applicable	Not Applicable	0.02%
	"2014"	"2014"	"Sep., 2014"	"2014/09"	"Suicide"	"2"	4034	Not Applicable	Not Applicable	0.01%
	"2014"	"2014"	"Sep., 2014"	"2014/09"	"Homicide"	"3"	1307	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Sep., 2014"	"2014/09"	"Undetermined "	"4"	362	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Sep., 2014"	"2014/09"	"Legal Intervention / Operations of War"	"5"	39	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Sep., 2014"	"2014/09"	"Non-Injury, no intent classified"	"9"	188510	Not Applicable	Not Applicable	0.42%
"Total"	"2014"	"2014"	"Sep., 2014"	"2014/09"			205274	Not Applicable	Not Applicable	0.46%
	"2014"	"2014"	"Oct., 2014"	"2014/10"	"Unintentional"	"1"	11579	Not Applicable	Not Applicable	0.03%
	"2014"	"2014"	"Oct., 2014"	"2014/10"	"Suicide"	"2"	3791	Not Applicable	Not Applicable	0.01%
	"2014"	"2014"	"Oct., 2014"	"2014/10"	"Homicide"	"3"	1423	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Oct., 2014"	"2014/10"	"Undetermined "	"4"	363	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Oct., 2014"	"2014/10"	"Legal Intervention / Operations of War"	"5"	32	Not Applicable	Not Applicable	0.00%
	"2014"	"2014"	"Oct., 2014"	"2014/10"	"Non-Injury, no intent classified"	"9"	200959	Not Applicable	Not Applicable	0.45%
